0,1,2,3,4
MP-2022-0688,낚시어선 화이트폭스 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-0689,어선 313태양호 선원사망사건,안전사고(인명사상),25~30톤미만,어선
MP-2022-0690,어선 제7청진호/어선 포레나호 충돌사건,충돌,30~50톤미만,어선
MP-2022-0690,어선 제7청진호/어선 포레나호 충돌사건,충돌,3~5톤미만,어선
MP-2022-0691,무등록선박 전복사건,전복,1톤미만,수상레저기구
MP-2022-0692,어선 제2장성호 화재사건,화재,1~2톤미만,어선
MP-2022-0693,어선 제89장풍호 기관손상사건,기관손상,50~100톤미만,어선
MP-2022-0695,어선 성국호 침수사건,침수,1톤미만,어선
MP-2022-0696,어선 제102영선호 좌초사건,좌초,30~50톤미만,어선
MP-2022-0697,어선 경진호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-0698,낚시어선 뉴피닉스호 좌초사건,좌초,5~10톤미만,어선
MP-2022-0699,낚시어선 케이1호 좌초사건,좌초,5~10톤미만,어선
MP-2022-0701,무등록선박 기관손상사건,기관손상,1톤미만,수상레저기구
MP-2022-0702,준설선 동인6호 해양오염사건,해양오염,"1,000~5,000톤미만",기타선
MP-2022-0703,어선 156대화호 좌초사건,좌초,50~100톤미만,어선
MP-2022-0704,어선 제2동원호 선원사망사건,행방불명,1~2톤미만,어선
MP-2022-0705,모터보트 리산호 선원부상사건,안전사고(인명사상),1톤미만,수상레저기구
MP-2022-0707,낚시어선 챔프호 부유물감김사건,부유물감김(안전저해),5~10톤미만,어선
MP-2022-0708,어선 107매일호 부유물감김사건,부유물감김(안전저해),25~30톤미만,어선
MP-2022-0709,낚시어선 파워2호 좌초사건,좌초,5~10톤미만,어선
MP-2022-0710,모터보트 예은호 침수사건,침수,2~3톤미만,수상레저기구
MP-2022-0712,모터보트 씨호크호 추진축계손상사건,추진축계손상,1~2톤미만,수상레저기구
MP-2022-0713,모터보트 일이호 부유물감김사건,부유물감김(안전저해),5~10톤미만,수상레저기구
MP-2022-0715,어선 라온호 기관손상사건,기관손상,1~2톤미만,어선
MP-2022-0716,모터보트 행복호 전복사건,전복,1톤미만,수상레저기구
MP-2022-0719,어선 영일3호 부유물감김사건,부유물감김(안전저해),3~5톤미만,어선
MP-2022-0720,어선 문흥호 좌초사건,좌초,1~2톤미만,어선
MP-2022-0721,어선 장보고호 침수사건,침수,1톤미만,어선
MP-2022-0722,어선 제616경선호 선원부상사건,안전사고(인명사상),100~500톤미만,어선
MP-2022-0723,도선 엔젤호 부유물감김사건,부유물감김(안전저해),15~20톤미만,여객선
MP-2022-0724,모터보트 바하257호 전복사건,전복,3~5톤미만,수상레저기구
MP-2022-0725,어선 영주호 기관손상사건,기관손상,2~3톤미만,어선
MP-2022-0727,어선 양덕2호 기관손상사건,기관손상,3~5톤미만,어선
MP-2022-0728,어선 광성25호 조타장치손상사건,기관손상,2~3톤미만,어선
MP-2022-0729,어선 도청호 기관손상사건,기관손상,50~100톤미만,어선
MP-2022-0730,어선 규영호 전복사건,침수,1~2톤미만,어선
MP-2022-0731,어선 영승호 침수사건,침수,1톤미만,수상레저기구
MP-2022-0732,낚시어선 뉴한려피싱호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-0734,낚시어선 첨단호 침수사건,침수,2~3톤미만,어선
MP-2022-0736,어선 광성호 전복사건,전복,2~3톤미만,어선
MP-2022-0738,모터보트 한일호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2022-0739,무등록선박 좌초사건,좌초,3~5톤미만,어선
MP-2022-0740,어선 성신호 기관손상사건,기관손상,1~2톤미만,어선
MP-2022-0741,어선 제12왕성호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-0742,모터보트 골드마레호 기관손상사건,기관손상,2~3톤미만,수상레저기구
MP-2022-0743,모터보트 쌍용호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2022-0744,어선 대은호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-0745,어선 부일호 침수사건,침수,2~3톤미만,어선
MP-2022-0746,도선 보이저3호 기관손상사건,기관손상,20~25톤미만,여객선
MP-2022-0748,모터보트 휠마호 부유물감김사건,부유물감김(안전저해),15~20톤미만,수상레저기구
MP-2022-0749,어선 제307풍양호 침수사건,침수,50~100톤미만,어선
MP-2022-0751,모터보트 웅지호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2022-0752,낚시어선 세일호 침수사건,침수,5~10톤미만,어선
MP-2022-0753,세일링요트 미사호 기관손상사건,기관손상,2~3톤미만,수상레저기구
MP-2022-0757,낚시어선 왕눈이호/모터보트 농두호 충돌사건,충돌,5~10톤미만,어선
MP-2022-0757,낚시어선 왕눈이호/모터보트 농두호 충돌사건,충돌,1톤미만,수상레저기구
MP-2022-0758,어선 205금성호 선원사망사건,안전사고(인명사상),100~500톤미만,어선
MP-2022-0759,어선 태평호 기관손상사건,기관손상,3~5톤미만,어선
MP-2022-0760,모터보트 루나호 추진축계손상사건,추진축계손상,1~2톤미만,수상레저기구
MP-2022-0762,어선 2018남경호 부유물감김사건,부유물감김(안전저해),30~50톤미만,어선
MP-2022-0763,어선 화신호/어선 부광호 충돌사건,충돌,5~10톤미만,어선
MP-2022-0763,어선 화신호/어선 부광호 충돌사건,충돌,5~10톤미만,어선
MP-2022-0764,어선 제26금복호 선원부상사건,안전사고(인명사상),100~500톤미만,어선
MP-2022-0765,모터보트 제상호 침수사건,침수,1~2톤미만,수상레저기구
MP-2022-0768,예인선 대승105호 기관손상사건,기관손상,100~500톤미만,예인선
MP-2022-0769,낚시어선 흑산후크3호 기관손상사건,기관손상,5~10톤미만,어선
DH-2022-0326,유조선 한동26호 보타1호 등 5척 충돌사건,충돌,3~5톤미만,어선
DH-2022-0326,유조선 한동26호 보타1호 등 5척 충돌사건,충돌,5~10톤미만,어선
DH-2022-0328,어선 용운호 기관손상사건,기관손상,1~2톤미만,어선
IC-2022-0478,어선 제21남경호 선원사망사건,안전사고(인명사상),100~500톤미만,어선
IC-2022-0590,일반화물선 오션 하모니 폭발사건,폭발,"5,000~10,000톤미만",화물선
IC-2022-0591,어선 종광호 침수사건,침수,3~5톤미만,어선
IC-2022-0592,어선 광명호 기관손상사건,기관손상,5~10톤미만,어선
IC-2022-0593,어선 광진호 부유물감김사건,부유물감김(안전저해),5~10톤미만,어선
IC-2022-0594,모터보트 세명호 기관손상사건,기관손상,2~3톤미만,수상레저기구
IC-2022-0595,모터보트 돔바호 추진축계 손상사건,추진축계손상,1톤미만,수상레저기구
MP-2022-0786,어선 정진호 기관손상사건,기관손상,3~5톤미만,어선
IC-2022-0597,모터보트 주관호 침수사건,침수,2~3톤미만,수상레저기구
IC-2022-0598,낚시어선 킹스타호 기관손상사건,기관손상,5~10톤미만,어선
IC-2022-0599,모터보트 광명호 침수사건,침수,1톤미만,수상레저기구
IC-2022-0600,모터보트 에스케이3호 추진축계 손상사건,추진축계손상,1~2톤미만,수상레저기구
IC-2022-0602,모터보트 샤랄라호 기관손상사건,기관손상,1~2톤미만,수상레저기구
IC-2022-0603,무등록선 천주호 침수사건,침수,1~2톤미만,기타선
IC-2022-0604,어선 아름호 침수사건,침수,3~5톤미만,어선
IC-2022-0605,어선 제606재영호 기관손상사건,기관손상,25~30톤미만,어선
IC-2022-0606,어선 제156대양호 조타장치 손상사건,조타장치손상,30~50톤미만,어선
IC-2022-0607,"예인선 에스앤비1호, 어선 해다호 충돌사건",충돌,20~25톤미만,어선
IC-2022-0607,"예인선 에스앤비1호, 어선 해다호 충돌사건",충돌,100~500톤미만,예인선
IC-2022-0608,모터보트 일엽편주호 기관손상사건,기관손상,1톤미만,수상레저기구
IC-2022-0609,모터보트 말보로호 운항저해사건,운항저해,1톤미만,수상레저기구
IC-2022-0610,모터보트 비보호 침수사건,침수,2~3톤미만,수상레저기구
IC-2022-0611,어선 대박1호 화재사건,화재,5~10톤미만,어선
IC-2022-0612,어선 경남1호 기타사건,기타,2~3톤미만,어선
IC-2022-0613,어선 제707원광호 조타장치 손상사건,조타장치손상,100~500톤미만,어선
MP-2022-1018,통선 11동성호 선원사망사건,안전사고(인명사상),10~15톤미만,기타선
MP-2022-1019,낚시어선 진주호 침수사건,침수,3~5톤미만,어선
MP-2022-1020,어선 201창남호 선원부상사건,안전사고(인명사상),100~500톤미만,어선
MP-2022-1021,어선 288혜승호 선원부상사건,안전사고(인명사상),50~100톤미만,어선
MP-2022-1022,어선 303연진호/어선 성진호 충돌사건,충돌,5~10톤미만,어선
MP-2022-1022,어선 303연진호/어선 성진호 충돌사건,충돌,5~10톤미만,어선
MP-2022-1023,낚시어선 씨헌터호 기관손상사건,기관손상,3~5톤미만,어선
MP-2022-1024,어선 201남경호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-1025,어선 만성호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-1026,어선 리틀자이언트 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-1027,어선 만성호 부유물감김사건,부유물감김(안전저해),5~10톤미만,어선
MP-2022-1028,어선 제3보순호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-1029,어선 선경호 기관손상사건,기관손상,1~2톤미만,어선
MP-2022-1030,모터보트 트럼프호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2022-1031,어선 제303마리나호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-1032,모터보트 블루호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2022-1033,어선 27대양호 기관손상사건,기관손상,5~10톤미만,어선
MP-2022-1034,낚시어선 퍼스트호 부유물감김사건,부유물감김(안전저해),5~10톤미만,어선
MP-2022-1037,통선 77신화호 좌초사건,좌초,5~10톤미만,기타선
MP-2022-1038,어선 011월드호 추진축계손상사건,추진축계손상,5~10톤미만,어선
MP-2022-1039,어선 수환호 침수사건,침수,5~10톤미만,어선
MP-2022-1043,모터보트 골드세븐호 기관손상사건,기관손상,1~2톤미만,수상레저기구
MP-2022-1044,낚시어선 100호 기관손상사건,기관손상,3~5톤미만,어선
MP-2022-1045,낚시어선 이응호 조타장치손상사건,조타장치손상,5~10톤미만,어선
BS-2022-0565,어선 안성호 기관손상사건,기관손상,1톤미만,어선
DH-2022-0330,어선 순양호 부유물감김사건,부유물감김(안전저해),25~30톤미만,어선
DH-2022-0331,모터보트 마그막 기관손상사건,기관손상,1톤미만,수상레저기구
BS-2022-0574,부선 새마을3호 침수사건,침수,100~500톤미만,기타선
BS-2022-0575,어선 제3금성호 좌초사건,좌초,1~2톤미만,어선
BS-2022-0577,모터보트 금송호 침몰사건,침몰,1톤미만,수상레저기구
IC-2022-0614,양식장관리선 어장관리선호 선원사망사건,안전사고(인명사상),1~2톤미만,어선
IC-2022-0615,어선 2013성복호 화재사건,화재,30~50톤미만,어선
IC-2022-0616,낚시어선 해룡호 화재사건,화재,3~5톤미만,어선
IC-2022-0617,어선 제56금창호 선원부상사건,안전사고(인명사상),50~100톤미만,어선
IC-2022-0618,"어선 명주호, 어선 일진2호 충돌사건",충돌,5~10톤미만,어선
IC-2022-0618,"어선 명주호, 어선 일진2호 충돌사건",충돌,5~10톤미만,어선
IC-2022-0619,낚시어선 조광호 좌초사건,좌초,5~10톤미만,어선
IC-2022-0620,"낚시어선 카리스마호, 모터보트 카프리호 충돌사건",충돌,5~10톤미만,어선
IC-2022-0620,"낚시어선 카리스마호, 모터보트 카프리호 충돌사건",충돌,3~5톤미만,수상레저기구
IC-2022-0621,어선 베드로2호 조타장치 손상사건,조타장치손상,5~10톤미만,어선
IC-2022-0622,모터보트 진영호 기관손상사건,기관손상,1~2톤미만,수상레저기구
IC-2022-0623,낚시어선 레전드호 부유물감김사건,부유물감김(안전저해),5~10톤미만,어선
IC-2022-0625,여객선 북도고속페리호 기관손상사건,기관손상,"500~1,000톤미만",여객선
IC-2022-0627,낚시어선 동양2호 기관손상사건,기관손상,3~5톤미만,어선
IC-2022-0629,모터보트 제이케이호 추진축계 손상사건,추진축계손상,2~3톤미만,수상레저기구
IC-2022-0630,예인선 재원1호 해양오염사건,해양오염,100~500톤미만,예인선
IC-2022-0631,모터보트 코리아원호 추진축계 손상사건,추진축계손상,1톤미만,수상레저기구
IC-2022-0632,모터보트 조아호 추진축계 손상사건,추진축계손상,1~2톤미만,수상레저기구
IC-2022-0633,낚시어선 헤라호 추진축계 손상사건,추진축계손상,5~10톤미만,어선
IC-2022-0634,모터보트 신우희호 추진축계 손상사건,추진축계손상,1톤미만,수상레저기구
IC-2022-0635,예인선 대한101호 부유물감김사건,부유물감김(안전저해),100~500톤미만,예인선
IC-2022-0636,예인선 한진101호 조타장치 손상사건,조타장치손상,100~500톤미만,예인선
BS-2022-0571,예인선 은호 기관손상사건,기관손상,30~50톤미만,예인선
BS-2022-0573,어선 부경호 화재사건,화재,5~10톤미만,어선
MP-2022-0879,어선 영광호 기관손상사건,기관손상,3~5톤미만,어선
BS-2022-0576,급유선 태평호·어선 성일호 충돌사건,충돌,100~500톤미만,유조선
BS-2022-0576,급유선 태평호·어선 성일호 충돌사건,충돌,5~10톤미만,어선
MP-2022-1050,예인선 에스지1001호 양식장접촉사건,접촉,50~100톤미만,예인선
MP-2022-1053,"어선 81갑성호, 어선 문성호 충돌사건",충돌,50~100톤미만,어선
MP-2022-1053,"어선 81갑성호, 어선 문성호 충돌사건",충돌,5~10톤미만,어선
MP-2022-1054,어선 제2027명일호/어선 선영호 충돌사건,충돌,50~100톤미만,어선
MP-2022-1054,어선 제2027명일호/어선 선영호 충돌사건,충돌,5~10톤미만,어선
MP-2022-1055,낚시어선 해명호 기관손상사건,기관손상,3~5톤미만,어선
MP-2022-1057,모터보트 레저호 기관손상사건,기관손상,1톤미만,수상레저기구
BS-2022-0570,어선 3수은호·어선 만성호 충돌사건,충돌,5~10톤미만,어선
BS-2022-0570,어선 3수은호·어선 만성호 충돌사건,충돌,15~20톤미만,어선
BS-2022-0572,낚시어선 한바다호 거가대교 접촉사건,접촉,5~10톤미만,어선
IC-2022-0468,여객선 북도고속페리호 좌초사건,좌초,"500~1,000톤미만",여객선
MP-2022-1059,모터보트 남진호 침수사건,침수,2~3톤미만,수상레저기구
